M,N,K,regime,pm_tflops,auto_tflops,rb_tflops,pm_vs_auto,pm_vs_rb,pm_ms,auto_ms,rb_ms
8192,128,2880,LARGE_MK-gpt_oss_120b,240.43781443402887,152.05936397075615,205.42830648534226,1.5812101810465913,1.1704220248302764,0.025119999423623085,0.039719998836517334,0.02940100058913231
16384,128,2880,LARGE_MK-gpt_oss_120b,390.16782417673244,260.5607262248183,343.56072384069756,1.4974160911728724,1.1356589886498367,0.030959999188780785,0.04636000096797943,0.03516000136733055
32768,2880,4096,LARGE_MK-gpt_oss_120b,1114.9243860096874,944.7263275052114,1174.335007640841,1.1801559388674252,0.9494091368778101,0.6934049725532532,0.8183259963989258,0.6583250164985657
4096,128,5120,LARGE_MK-llama4_maverick,203.9783158599793,102.92573093196881,157.5325504639734,1.981800993910877,1.2948328155623159,0.026319999247789383,0.05216100066900253,0.03407999873161316
8192,128,5120,LARGE_MK-llama4_maverick,318.4287585235475,192.01391318069352,269.7843816469282,1.6583629448970818,1.180308350615645,0.033720001578330994,0.05592000111937523,0.039799999445676804
16384,128,5120,LARGE_MK-llama4_maverick,480.1958035305028,329.1666989118336,426.7569367555155,1.4588225513636237,1.1252208509632309,0.04472099989652634,0.06524000316858292,0.050321001559495926
32768,128,5120,LARGE_MK-llama4_maverick,421.075232971934,412.6562391775402,572.0445114704206,1.0204019544480256,0.7360882318223361,0.10199999809265137,0.10408099740743637,0.0750809982419014
4096,128,4096,LARGE_MK-qwen3_235b_a22b,170.42844527733934,92.32518138623622,145.6908896818487,1.845958412628114,1.1697948008246164,0.02520100027322769,0.04651999846100807,0.029479999095201492
8192,128,4096,LARGE_MK-qwen3_235b_a22b,277.4437114549814,178.0666429444817,255.04556835495177,1.5580891899078697,1.087820161881259,0.03096099942922592,0.048239998519420624,0.03367999941110611
16384,128,4096,LARGE_MK-qwen3_235b_a22b,446.450685324973,263.97672281309065,409.0445098956917,1.6912502002727092,1.0914476897363077,0.03848100081086159,0.06508100032806396,0.041999999433755875
